"pmid","file","row.in.file.plot","row.in.file.int","field","app.date","meas.tech.orig","meas.tech2","oid","t.start","t.end","ct","cta","dt","e.rel.pred1","e.cum.pred1","j.NH3.pred1","e.rel.pred2","e.cum.pred2","j.NH3.pred2"
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,978,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31905,2021-08-20 10:51:00,2021-08-20 12:11:00,1.33,1.3333,1.33,0.0536711840115555,1.92679550601484,1.44871842557507,0.0999082050838832,3.58670456251141,2.69677034775294
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,979,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31906,2021-08-20 12:11:00,2021-08-20 13:31:00,2.66,2.6667,1.33,0.0893635719108841,3.20815223160074,0.96342610946308,0.145356095574252,5.21828383111566,1.22675132977763
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,980,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31907,2021-08-20 13:31:00,2021-08-20 14:51:00,3.99,4,1.33,0.116129686010048,4.16905572776072,0.722483831699231,0.17174915110632,6.1657945247169,0.712414055339278
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,981,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31908,2021-08-20 14:51:00,2021-08-20 16:11:00,5.32,5.3333,1.33,0.136078134585349,4.88520503161405,0.538458123197991,0.185151901590706,6.64695326710636,0.361773490518388
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,982,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31909,2021-08-20 16:11:00,2021-08-20 17:31:00,6.65,6.6667,1.33,0.148752478596036,5.34021398159769,0.342111992468907,0.189892326139173,6.8171345083963,0.127955820518756
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,983,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31910,2021-08-20 17:31:00,2021-08-20 18:51:00,7.98,8,1.33,0.157364591453112,5.64938883316673,0.232462294412811,0.192110868063206,6.89678016346911,0.0598839511825653
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,984,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31911,2021-08-20 18:51:00,2021-08-20 20:11:00,9.31,9.3333,1.33,0.162734567157777,5.84217096096421,0.144948968268779,0.193317702964562,6.94010553642777,0.0325754683899712
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,985,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31912,2021-08-20 20:11:00,2021-08-20 21:31:00,10.64,10.667,1.33,0.166373060626799,5.97279287650208,0.0982119665698302,0.194258592707451,6.97388347819747,0.0253969486990227
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,986,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31913,2021-08-20 21:31:00,2021-08-20 22:51:00,11.97,12,1.33,0.169284087987637,6.07729875875618,0.0785758513188695,0.195140759683572,7.00555327264023,0.023811875520867
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,987,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31914,2021-08-20 22:51:00,2021-08-21 00:11:00,13.3,13.333,1.33,0.171872149312674,6.17021016032501,0.0698581966682942,0.196007140404976,7.03665634053864,0.0233857653371536
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,988,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31915,2021-08-21 00:11:00,2021-08-21 01:31:00,14.63,14.667,1.33,0.174193042002471,6.25353020788872,0.0626466523035405,0.196852859992782,7.06701767374087,0.0228280700768633
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,989,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31916,2021-08-21 01:31:00,2021-08-21 02:51:00,15.96,16,1.33,0.176284361088084,6.32860856306222,0.0564498911078989,0.197677997801606,7.09664012107766,0.0222725167945812
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,990,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31917,2021-08-21 02:51:00,2021-08-21 04:11:00,17.29,17.333,1.33,0.178198080324994,6.3973110836673,0.0516560305301323,0.198491004527447,7.12582706253534,0.0219450687651685
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,991,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31918,2021-08-21 04:11:00,2021-08-21 05:31:00,18.62,18.667,1.33,0.179977231331117,6.46118260478712,0.0480237000900892,0.199297951225735,7.15479644900389,0.0217814935853757
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,992,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31919,2021-08-21 05:31:00,2021-08-21 06:51:00,19.95,20,1.33,0.181702679315237,6.52312618741699,0.0465741222781023,0.200101001702044,7.18362596110337,0.0216763248868307
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,993,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31920,2021-08-21 06:51:00,2021-08-21 08:11:00,21.28,21.333,1.33,0.183501757670718,6.58771310037877,0.048561588693065,0.200908070024914,7.21259971389443,0.0217847765346278
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,994,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31921,2021-08-21 08:11:00,2021-08-21 09:31:00,22.61,22.667,1.33,0.185471153638532,6.65841441562329,0.0531588836424947,0.201726448600546,7.24197950475959,0.022090068319669
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,995,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31922,2021-08-21 09:31:00,2021-08-21 10:51:00,23.94,24,1.33,0.18749307012241,6.73100121739451,0.0545765426851311,0.202540521790115,7.27120473226512,0.0219738552673203
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,996,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31923,2021-08-21 10:51:00,2021-08-21 12:10:00,25.27,25.317,1.33,0.189481701278289,6.80239307589057,0.0536780890947804,0.203335322018863,7.29973806047719,0.0214536302346378
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,997,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31924,2021-08-21 12:10:00,2021-08-21 13:30:00,26.6,26.65,1.33,0.191456799114572,6.87329908821312,0.0533127912199629,0.204128851726679,7.32822577698777,0.0214193357222428
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,998,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31925,2021-08-21 13:30:00,2021-08-21 14:50:00,27.93,27.983,1.33,0.193420130879742,6.94378269858274,0.0529951957666344,0.204916162181985,7.35649022233325,0.0212514626657733
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,999,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31926,2021-08-21 14:50:00,2021-08-21 16:10:00,29.26,29.317,1.33,0.195400760194121,7.01488729096895,0.0534620995384988,0.20570094470012,7.38466391473432,0.0211832273692241
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1000,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31927,2021-08-21 16:10:00,2021-08-21 17:30:00,30.59,30.65,1.33,0.197394377177845,7.08645814068464,0.0538126689591665,0.206482671991222,7.41272792448489,0.0211007592109521
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1001,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31928,2021-08-21 17:30:00,2021-08-21 18:50:00,31.92,31.983,1.33,0.199383356272551,7.15786249018458,0.053687480827025,0.207262142413394,7.44071091264083,0.0210398407187555
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1002,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31929,2021-08-21 18:50:00,2021-08-21 20:10:00,33.25,33.317,1.33,0.20129976761413,7.22666165734727,0.0517286971147999,0.208040590115955,7.46865718516278,0.0210122349789111
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1003,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31930,2021-08-21 20:10:00,2021-08-21 21:30:00,34.58,34.65,1.33,0.203027592411746,7.28869056758168,0.0466382783717369,0.208817302159107,7.49654114751192,0.0209653852249185
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1004,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31931,2021-08-21 21:30:00,2021-08-21 22:50:00,35.91,35.983,1.33,0.204590813737922,7.34481021319139,0.0421952222629396,0.209593123847981,7.52439314614252,0.0209413523538334
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1005,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31932,2021-08-21 22:50:00,2021-08-22 00:10:00,37.24,37.317,1.33,0.206103183150608,7.39910427510684,0.0408226029439479,0.21036871257197,7.55223678133373,0.02093506405354
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1006,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31933,2021-08-22 00:10:00,2021-08-22 01:30:00,38.57,38.65,1.33,0.207591741078572,7.45254350472073,0.0401798718901467,0.211142953927216,7.58003204598707,0.0208986952280742
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1007,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31934,2021-08-22 01:30:00,2021-08-22 02:50:00,39.9,39.983,1.33,0.209035434137186,7.50437208552498,0.0389688577475523,0.211916418731282,7.60779943245301,0.0208777341849172
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1008,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31935,2021-08-22 02:50:00,2021-08-22 04:10:00,41.23,41.317,1.33,0.210463895239063,7.55565383908238,0.038557709441655,0.212689684224905,7.63555966367408,0.0208723543015584
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1009,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31936,2021-08-22 04:10:00,2021-08-22 05:30:00,42.56,42.65,1.33,0.211906801700909,7.60745418106262,0.0389476255490545,0.213461623048101,7.66327226742681,0.0208365441749818
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1010,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31937,2021-08-22 05:30:00,2021-08-22 06:50:00,43.89,43.983,1.33,0.213358218896001,7.65956005836643,0.0391773513562497,0.214232804697481,7.69095768863957,0.0208161061750076
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1011,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31938,2021-08-22 06:50:00,2021-08-22 08:10:00,45.22,45.317,1.33,0.214880510643982,7.71421033211895,0.0410904313928689,0.215003815542767,7.71863697798533,0.0208114957486935
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1012,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31939,2021-08-22 08:10:00,2021-08-22 09:30:00,46.55,46.65,1.33,0.216564007316893,7.77464786267646,0.0454417522988822,0.215773543136411,7.74627019859716,0.0207768576028784
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1013,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31940,2021-08-22 09:30:00,2021-08-22 10:50:00,47.88,47.983,1.33,0.218438904313774,7.84195666486447,0.0506081219458746,0.216542558452451,7.77387784844301,0.0207576314630431
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1014,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31941,2021-08-22 10:50:00,2021-08-22 12:10:00,49.21,49.317,1.33,0.220430129464933,7.91344164779111,0.0537481074636372,0.217311323348641,7.80147650821621,0.0207508720099268
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1015,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31942,2021-08-22 12:10:00,2021-08-22 13:30:00,50.54,50.65,1.33,0.222470205869686,7.98668039072174,0.0550667240079918,0.218078716884394,7.82902593614974,0.0207138555891209
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1016,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31943,2021-08-22 13:30:00,2021-08-22 14:50:00,51.87,51.983,1.33,0.224519220914511,8.06024003083095,0.0553080000821145,0.21884534032435,7.85654771764416,0.0206930687927946
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1017,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31944,2021-08-22 14:50:00,2021-08-22 16:10:00,53.2,53.317,1.33,0.226579641667622,8.13420913586764,0.0556158684486404,0.219611760201585,7.8840621912369,0.0206875741298815
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1018,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31945,2021-08-22 16:10:00,2021-08-22 17:30:00,54.53,54.65,1.33,0.22860776583192,8.20701879336592,0.0547441033821607,0.220376860719802,7.91152929984091,0.0206519613563976
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1019,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31946,2021-08-22 17:30:00,2021-08-22 18:50:00,55.86,55.983,1.33,0.230559115808285,8.27707225751744,0.0526717775575359,0.221141211160156,7.9389694806496,0.0206317148937516
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1020,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31947,2021-08-22 18:50:00,2021-08-22 20:09:00,57.19,57.3,1.33,0.232367568178506,8.34199569760838,0.0488146166097287,0.221895637872525,7.96605339962366,0.020363848852682
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1021,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31948,2021-08-22 20:09:00,2021-08-22 21:29:00,58.52,58.633,1.33,0.234054978525137,8.40257372905243,0.0455473920631955,0.222658498930735,7.99344011161339,0.020591512774233
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1022,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31949,2021-08-22 21:29:00,2021-08-22 22:49:00,59.85,59.967,1.33,0.235627251390343,8.45901832491331,0.0424395457600598,0.223421181219598,8.02082040578358,0.0205866873460066
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1023,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31950,2021-08-22 22:49:00,2021-08-23 00:09:00,61.18,61.3,1.33,0.237105229440571,8.51207773691648,0.0398942947392267,0.224182534885662,8.04815300239525,0.0205508245200517
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1024,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31951,2021-08-23 00:09:00,2021-08-23 01:29:00,62.51,62.633,1.33,0.238508957053143,8.56247155820783,0.0378900911964987,0.224943153826518,8.07545922237199,0.0205309924637167
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1025,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31952,2021-08-23 01:29:00,2021-08-23 02:49:00,63.84,63.967,1.33,0.239881354779315,8.6117406365774,0.0370444198267467,0.2257035945347,8.10275904379573,0.0205261815216077
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1026,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31953,2021-08-23 02:49:00,2021-08-23 04:09:00,65.17,65.3,1.33,0.241250887597573,8.66090686475287,0.0369670888537413,0.226462710530414,8.13001130804186,0.0204904242452054
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1027,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31954,2021-08-23 04:09:00,2021-08-23 05:29:00,66.5,66.633,1.33,0.242591770004679,8.70904454316797,0.036193743169244,0.22722109396224,8.1572372732444,0.020470650528231
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1028,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31955,2021-08-23 05:29:00,2021-08-23 06:49:00,67.83,67.967,1.33,0.243937361369197,8.75735127315419,0.0363208496136988,0.22797929968621,8.18445685873495,0.0204658537522873
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1029,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31956,2021-08-23 06:49:00,2021-08-23 08:09:00,69.16,69.3,1.33,0.245369877049076,8.80877858606183,0.0386671525621357,0.228736184593098,8.21162902689223,0.020430201622021
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1030,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31957,2021-08-23 08:09:00,2021-08-23 09:29:00,70.49,70.633,1.33,0.2469493640882,8.86548217076637,0.0426342742139388,0.229492339092999,8.23877497343865,0.0204104861251261
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1031,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31958,2021-08-23 09:29:00,2021-08-23 10:49:00,71.82,71.967,1.33,0.248720453712058,8.92906428826288,0.0478061033808339,0.230248316410426,8.26591455913429,0.0204057035305586
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1032,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31959,2021-08-23 10:49:00,2021-08-23 12:09:00,73.15,73.3,1.33,0.250642847093797,8.99807821066733,0.0518901672213931,0.231002976788617,8.29300686671135,0.0203701560729713
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1033,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31960,2021-08-23 12:09:00,2021-08-23 13:29:00,74.48,74.633,1.33,0.252663482273772,9.07061901362842,0.0545419571136041,0.231756908900591,8.32007302953123,0.0203504983608154
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1034,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31961,2021-08-23 13:29:00,2021-08-23 14:49:00,75.81,75.967,1.33,0.254744052536942,9.1453114860762,0.0561597537201359,0.232510664346226,8.34713285002952,0.0203457296979597
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1035,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31962,2021-08-23 14:49:00,2021-08-23 16:09:00,77.14,77.3,1.33,0.256842389387814,9.22064177902252,0.0566393180047514,0.233263106724385,8.37414553140541,0.0203102867487917
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1036,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31963,2021-08-23 16:09:00,2021-08-23 17:29:00,78.47,78.633,1.33,0.258932993120852,9.29569445303857,0.0564305819669532,0.234014822978906,8.40113214494273,0.0202906868701653
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1037,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31964,2021-08-23 17:29:00,2021-08-23 18:49:00,79.8,79.967,1.33,0.260958012764078,9.36839265823039,0.0546603046555,0.234766363087842,8.42811243485355,0.0202859322637708
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1038,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31965,2021-08-23 18:49:00,2021-08-23 20:09:00,81.13,81.3,1.33,0.262839060954976,9.43592228828365,0.050774157934787,0.235516593990066,8.45504572424337,0.0202505935261849
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1039,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31966,2021-08-23 20:09:00,2021-08-23 21:29:00,82.46,82.633,1.33,0.264546081245937,9.49720431672912,0.0460767131168957,0.236266100903476,8.48195302243478,0.0202310512717345
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1040,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31967,2021-08-23 21:29:00,2021-08-23 22:49:00,83.79,83.967,1.33,0.2661512891147,9.55483127921772,0.0433285432245111,0.237015432189322,8.50885401559668,0.020226310648044
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1041,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31968,2021-08-23 22:49:00,2021-08-24 00:09:00,85.12,85.3,1.33,0.267705137203149,9.61061442559304,0.0419422153197842,0.237763458116388,8.53570814637833,0.0201910757756768
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1042,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31969,2021-08-24 00:09:00,2021-08-24 01:29:00,86.45,86.633,1.33,0.269200033983836,9.6642812200197,0.0403509732531298,0.238510762182504,8.5625363623519,0.0201715909575764
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1043,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31970,2021-08-24 01:29:00,2021-08-24 02:49:00,87.78,87.967,1.33,0.270633732020325,9.71575097952968,0.0386990673007396,0.239257891137242,8.58935829182697,0.0201668642669693
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1044,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31971,2021-08-24 02:49:00,2021-08-24 04:08:00,89.11,89.283,1.33,0.271995909505895,9.76465315126162,0.0367685501743856,0.23999421134927,8.61579218743879,0.0198751094825661
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1045,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31972,2021-08-24 04:08:00,2021-08-24 05:28:00,90.44,90.617,1.33,0.273365605468147,9.81382523630649,0.0369714925149465,0.24073988816173,8.64256198500611,0.020127667343856
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1046,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31973,2021-08-24 05:28:00,2021-08-24 06:48:00,91.77,91.95,1.33,0.274702527955176,9.86182075359083,0.0360868551010006,0.241484269612403,8.66928527908528,0.0200927023151603
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1047,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31974,2021-08-24 06:48:00,2021-08-24 08:08:00,93.1,93.283,1.33,0.276083617115632,9.91140185445119,0.0372790232032796,0.242227915480557,8.695982165752,0.0200728471178383
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1048,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31975,2021-08-24 08:08:00,2021-08-24 09:28:00,94.43,94.617,1.33,0.277577585025545,9.96503530241707,0.0403259007262311,0.242971400702636,8.72267328522464,0.02006851088168
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1049,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31976,2021-08-24 09:28:00,2021-08-24 10:48:00,95.76,95.95,1.33,0.279222942202163,10.0241036250576,0.0444122726620862,0.243713594370077,8.74931803788575,0.0200336486173817
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1050,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31977,2021-08-24 10:48:00,2021-08-24 12:08:00,97.09,97.283,1.33,0.281003493331438,10.0880254105986,0.0480614928879387,0.244455054616921,8.77593646074745,0.0200138517757084
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1051,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31978,2021-08-24 12:08:00,2021-08-24 13:28:00,98.42,98.617,1.33,0.282877834514791,10.155314259081,0.0505931191597027,0.245196354689837,8.80254913336516,0.0200095282839966
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1052,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31979,2021-08-24 13:28:00,2021-08-24 14:48:00,99.75,99.95,1.33,0.284811700458738,10.2247400464687,0.0521998401411156,0.245936367259484,8.82911558461548,0.0199747753761824
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1053,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31980,2021-08-24 14:48:00,2021-08-24 16:08:00,101.08,101.28,1.33,0.286765046342212,10.2948651636854,0.0527256520426444,0.246673985056194,8.85559606351737,0.0199101345126985
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1054,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31981,2021-08-24 16:08:00,2021-08-24 17:28:00,102.41,102.62,1.33,0.28870720247693,10.3645885689218,0.0524236129596825,0.247416430362576,8.88224985001648,0.0200404409767739
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1055,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31982,2021-08-24 17:28:00,2021-08-24 18:48:00,103.74,103.95,1.33,0.290499826139197,10.4289437583972,0.0483873605078118,0.248152606977289,8.90867859048469,0.0198712334347443
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1056,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31983,2021-08-24 18:48:00,2021-08-24 20:08:00,105.07,105.28,1.33,0.292133419547582,10.4875897617582,0.0440947393691706,0.248888056918426,8.93508124337149,0.0198516187118792
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1057,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31984,2021-08-24 20:08:00,2021-08-24 21:28:00,106.4,106.62,1.33,0.29367768009293,10.5430287153362,0.0416834237428672,0.249628320132023,8.96165669273961,0.0199815408782843
"1911","../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx",12,1058,"FoulumgårdD","2021-08-20","Wind tunnel","wt",31985,2021-08-24 21:28:00,2021-08-24 22:48:00,107.73,107.95,1.33,0.295192528826381,10.5974117848671,0.0408895259630783,0.250362333078024,8.98800775750106,0.0198128306477098
