"pmid","file","row.in.file.plot","row.in.file.int","field","app.date","meas.tech.orig","meas.tech2","oid","t.start","t.end","ct","cta","dt","e.rel","j.NH3","e.rel.pred1","e.cum.pred1","j.NH3.pred1","e.rel.pred2","e.cum.pred2","j.NH3.pred2"
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,632,"FoulumgårdD","2021-08-20","bLS","micro met",35313,2021-08-23 16:30:00,2021-08-23 17:00:00,81,78.033,0.5,0.45569,0.11767,0.25799624356095,18.0610270304843,0.110038363581282,0.233676567697844,16.3585281216876,0.039482878720932
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,633,"FoulumgårdD","2021-08-20","bLS","micro met",35314,2021-08-23 17:00:00,2021-08-23 17:30:00,81.5,78.533,0.5,0.45646,0.1071,0.258778595046361,18.1157955462205,0.109537031472357,0.233958464381634,16.3782622990363,0.0394683546973482
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,634,"FoulumgårdD","2021-08-20","bLS","micro met",35315,2021-08-23 17:30:00,2021-08-23 18:00:00,82,79.033,0.5,0.45715,0.096534,0.259550585418816,18.1698387322442,0.108086372047524,0.234240257367995,16.3979892170465,0.039453836020428
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,635,"FoulumgårdD","2021-08-20","bLS","micro met",35316,2021-08-23 18:00:00,2021-08-23 18:30:00,82.5,79.533,0.5,0.45771,0.079629,0.260312361646118,18.2231668770365,0.106656289584507,0.234521946695076,16.4177088783888,0.0394393226846574
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,636,"FoulumgårdD","2021-08-20","bLS","micro met",35317,2021-08-23 18:30:00,2021-08-23 19:00:00,83,80.033,0.5,0.45818,0.064581,0.26105619933962,18.2752392347701,0.104144715467228,0.234803532401028,16.437421285734,0.0394248146902925
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,637,"FoulumgårdD","2021-08-20","bLS","micro met",35318,2021-08-23 19:00:00,2021-08-23 19:30:00,83.5,80.533,0.5,0.45853,0.049134,0.261782537594458,18.3260865443,0.101694619059899,0.235085014523973,16.4571264417507,0.0394103120335529
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,638,"FoulumgårdD","2021-08-20","bLS","micro met",35319,2021-08-23 19:30:00,2021-08-23 20:00:00,84,81.033,0.5,0.45883,0.042916,0.262480695749031,18.3749611059109,0.0977491232217034,0.235366393102022,16.4768243491071,0.0393958147126341
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,639,"FoulumgårdD","2021-08-20","bLS","micro met",35320,2021-08-23 20:00:00,2021-08-23 20:30:00,84.5,81.533,0.5,0.45904,0.028767,0.263151791640315,18.4219411737802,0.0939601357386977,0.235647668173265,16.4965150104694,0.0393813227247506
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,640,"FoulumgårdD","2021-08-20","bLS","micro met",35321,2021-08-23 20:30:00,2021-08-23 21:00:00,85,82.033,0.5,0.45919,0.021125,0.263799163972744,18.4672604739119,0.090638600263361,0.235928839775781,16.5161984285035,0.0393668360681829
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,641,"FoulumgårdD","2021-08-20","bLS","micro met",35322,2021-08-23 21:00:00,2021-08-23 21:30:00,85.5,82.533,0.5,0.45929,0.013482,0.264423670653429,18.5109790640933,0.0874371803626701,0.236209907947629,16.5358746058738,0.0393523547405437
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,642,"FoulumgårdD","2021-08-20","bLS","micro met",35323,2021-08-23 21:30:00,2021-08-23 22:00:00,86,83.033,0.5,0.45937,0.011512,0.26503572361597,18.553825831736,0.0856935352854009,0.23649087272686,16.5555435452439,0.0393378787401275
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,643,"FoulumgårdD","2021-08-20","bLS","micro met",35324,2021-08-23 22:00:00,2021-08-23 22:30:00,86.5,83.533,0.5,0.45947,0.014434,0.265635580847545,18.5958188372324,0.0839860109928168,0.236771734151507,16.5752052492762,0.0393234080647744
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,644,"FoulumgårdD","2021-08-20","bLS","micro met",35325,2021-08-23 22:30:00,2021-08-23 23:00:00,87,84.033,0.5,0.4596,0.017357,0.26622971479588,18.6374111842856,0.0831846941064498,0.237052492259589,16.5948597206325,0.0393089427125943
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,645,"FoulumgårdD","2021-08-20","bLS","micro met",35326,2021-08-23 23:00:00,2021-08-23 23:30:00,87.5,84.533,0.5,0.45972,0.017164,0.266818184246181,18.6786069881539,0.0823916077365965,0.237333147089112,16.6145069619733,0.0392944826815409
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,646,"FoulumgårdD","2021-08-20","bLS","micro met",35327,2021-08-23 23:30:00,2021-08-24,88,85.033,0.5,0.45984,0.01697,0.267399006098707,18.71926742194,0.0813208675722308,0.237613698678068,16.6341469759582,0.0392800279697099
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,647,"FoulumgårdD","2021-08-20","bLS","micro met",35328,2021-08-24,2021-08-24 00:30:00,88.5,85.533,0.5,0.45996,0.016777,0.267972285320508,18.7593998338621,0.0802648238442742,0.237894147064435,16.6537797652457,0.0392655785751401
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,648,"FoulumgårdD","2021-08-20","bLS","micro met",35329,2021-08-24 00:30:00,2021-08-24 01:00:00,89,86.033,0.5,0.46008,0.016584,0.26853614368792,18.7988727388729,0.0789458100214375,0.238174492286175,16.6734053324937,0.0392511344958848
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,649,"FoulumgårdD","2021-08-20","bLS","micro met",35330,2021-08-24 01:00:00,2021-08-24 01:30:00,89.5,86.533,0.5,0.46019,0.016391,0.269090742765934,18.8376974473292,0.0776494169127062,0.238454734381239,16.6930236803587,0.0392366957299686
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,650,"FoulumgårdD","2021-08-20","bLS","micro met",35331,2021-08-24 01:30:00,2021-08-24 02:00:00,90,87.033,0.5,0.46031,0.016197,0.269637198855442,18.8759521058752,0.0765093170920466,0.238734873387563,16.7126348114964,0.0392222622754304
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,651,"FoulumgårdD","2021-08-20","bLS","micro met",35332,2021-08-24 02:00:00,2021-08-24 02:30:00,90.5,87.533,0.5,0.46042,0.016004,0.27017563717062,18.9136454801293,0.0753867485080235,0.239014909343069,16.7322387285615,0.0392078341303375
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,652,"FoulumgårdD","2021-08-20","bLS","micro met",35333,2021-08-24 02:30:00,2021-08-24 03:00:00,91,88.033,0.5,0.46054,0.015811,0.27070339621406,18.9505912519652,0.0738915436719623,0.239294842285664,16.7518354342079,0.0391934112927288
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,653,"FoulumgårdD","2021-08-20","bLS","micro met",35334,2021-08-24 03:00:00,2021-08-24 03:30:00,91.5,88.533,0.5,0.46065,0.015618,0.271220695019811,18.9868047548619,0.072427005793287,0.239574672253242,16.7714249310882,0.0391789937606433
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,654,"FoulumgårdD","2021-08-20","bLS","micro met",35335,2021-08-24 03:30:00,2021-08-24 04:00:00,92,89.033,0.5,0.46076,0.015424,0.271737626899235,19.0229925710809,0.0723756324380957,0.239854399283684,16.7910072218543,0.0391645815321482
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,655,"FoulumgårdD","2021-08-20","bLS","micro met",35336,2021-08-24 04:00:00,2021-08-24 04:30:00,92.5,89.533,0.5,0.46087,0.015231,0.272254192112555,19.0591547188394,0.0723242955169212,0.240134023414855,16.8105823091569,0.0391501746052683
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,656,"FoulumgårdD","2021-08-20","bLS","micro met",35337,2021-08-24 04:30:00,2021-08-24 05:00:00,93,90.033,0.5,0.46098,0.015038,0.272768583094985,19.0951646595644,0.072019881450089,0.240413544684608,16.830150195646,0.0391357729780708
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,657,"FoulumgårdD","2021-08-20","bLS","micro met",35338,2021-08-24 05:00:00,2021-08-24 05:30:00,93.5,90.533,0.5,0.46108,0.014845,0.273280810268993,19.1310231228808,0.0717169266328028,0.24069296313078,16.8497108839703,0.0391213766485805
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,658,"FoulumgårdD","2021-08-20","bLS","micro met",35339,2021-08-24 05:30:00,2021-08-24 06:00:00,94,91.033,0.5,0.46119,0.014651,0.273785543597296,19.1663569795287,0.070667713295677,0.240972278791196,16.8692643767777,0.0391069856148789
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,659,"FoulumgårdD","2021-08-20","bLS","micro met",35340,2021-08-24 06:00:00,2021-08-24 06:30:00,94.5,91.533,0.5,0.46129,0.014458,0.274282897565406,19.2011742440663,0.0696345290751736,0.241251491703667,16.8888106767152,0.0390925998750191
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,660,"FoulumgårdD","2021-08-20","bLS","micro met",35341,2021-08-24 06:30:00,2021-08-24 07:00:00,95,92.033,0.5,0.46139,0.014265,0.274786051509975,19.2363975359558,0.0704465837790451,0.241530601905988,16.9083497864287,0.0390782194270116
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,661,"FoulumgårdD","2021-08-20","bLS","micro met",35342,2021-08-24 07:00:00,2021-08-24 07:30:00,95.5,92.533,0.5,0.46149,0.014072,0.275291555012367,19.2717853086408,0.0707755453699974,0.241809609435943,16.9278817085632,0.0390638442689664
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,662,"FoulumgårdD","2021-08-20","bLS","micro met",35343,2021-08-24 07:30:00,2021-08-24 08:00:00,96,93.033,0.5,0.46159,0.013878,0.275813826136519,19.308346898687,0.073123180092395,0.2420885143313,16.9474064457627,0.0390494743989223
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,663,"FoulumgårdD","2021-08-20","bLS","micro met",35344,2021-08-24 08:00:00,2021-08-24 08:30:00,96.5,93.533,0.5,0.46186,0.038318,0.276353408094746,19.3461203336727,0.0755468699713902,0.242367316629814,16.9669240006701,0.039035109814904
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,664,"FoulumgårdD","2021-08-20","bLS","micro met",35345,2021-08-24 08:30:00,2021-08-24 09:00:00,97,94.033,0.5,0.46221,0.048437,0.276907935001526,19.3849399897818,0.0776393122182668,0.242646016369225,16.9864343759276,0.0390207505149789
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,665,"FoulumgårdD","2021-08-20","bLS","micro met",35346,2021-08-24 09:00:00,2021-08-24 09:30:00,97.5,94.533,0.5,0.46263,0.058555,0.277477808523946,19.4248339857188,0.0797879918740705,0.242924613587261,17.0059375741762,0.0390063964972285
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,666,"FoulumgårdD","2021-08-20","bLS","micro met",35347,2021-08-24 09:30:00,2021-08-24 10:00:00,98,95.033,0.5,0.46312,0.068674,0.278071716271561,19.4664104975906,0.0831530237435913,0.243203108321635,17.0254335980561,0.0389920477596633
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,667,"FoulumgårdD","2021-08-20","bLS","micro met",35348,2021-08-24 10:00:00,2021-08-24 10:30:00,98.5,95.533,0.5,0.46368,0.078793,0.278690650438024,19.5097389839139,0.0866569726464377,0.243481500610046,17.0449224502062,0.0389777043003789
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,668,"FoulumgårdD","2021-08-20","bLS","micro met",35349,2021-08-24 10:30:00,2021-08-24 11:00:00,99,96.033,0.5,0.46425,0.079978,0.279328889963371,19.5544189418858,0.0893599159438168,0.243759790490179,17.064404133265,0.0389633661174145
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,669,"FoulumgårdD","2021-08-20","bLS","micro met",35350,2021-08-24 11:00:00,2021-08-24 11:30:00,99.5,96.533,0.5,0.46483,0.081163,0.279987018601642,19.6004912372079,0.0921445906443523,0.244037977999705,17.0838786498694,0.0389490332088513
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,670,"FoulumgårdD","2021-08-20","bLS","micro met",35351,2021-08-24 11:30:00,2021-08-24 12:00:00,100,97.033,0.5,0.46542,0.082348,0.280659711218722,19.6475830838666,0.0941836933173619,0.244316063176284,17.1033460026557,0.0389347055727143
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,671,"FoulumgårdD","2021-08-20","bLS","micro met",35352,2021-08-24 12:00:00,2021-08-24 12:30:00,100.5,97.533,0.5,0.46602,0.083533,0.281347275444153,19.695716017468,0.096265867202689,0.244594046057557,17.1228061942593,0.038920383207099
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,672,"FoulumgårdD","2021-08-20","bLS","micro met",35353,2021-08-24 12:30:00,2021-08-24 13:00:00,101,98.033,0.5,0.46662,0.084718,0.282046336708086,19.7446538012496,0.097875567563193,0.244871926681156,17.1422592273143,0.038906066110016
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,673,"FoulumgårdD","2021-08-20","bLS","micro met",35354,2021-08-24 13:00:00,2021-08-24 13:30:00,101.5,98.533,0.5,0.46725,0.087265,0.2827570751186,19.7944090436776,0.0995104848561112,0.245149705084695,17.1617051044541,0.0388917542795895
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,674,"FoulumgårdD","2021-08-20","bLS","micro met",35355,2021-08-24 13:30:00,2021-08-24 14:00:00,102,99.033,0.5,0.46789,0.089813,0.28347588104831,19.8447290527869,0.100640018218584,0.245427381305778,17.181143828311,0.0388774477138725
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,675,"FoulumgårdD","2021-08-20","bLS","micro met",35356,2021-08-24 14:00:00,2021-08-24 14:30:00,102.5,99.533,0.5,0.46855,0.09236,0.284202837116992,19.895619612375,0.101781119176252,0.245704955381994,17.2005754015165,0.0388631464108755
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,676,"FoulumgårdD","2021-08-20","bLS","micro met",35357,2021-08-24 14:30:00,2021-08-24 15:00:00,103,100.03,0.5,0.46922,0.094907,0.284928508773701,19.946420256703,0.102214576112532,0.245980762823511,17.2198833014599,0.0388488932463478
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,677,"FoulumgårdD","2021-08-20","bLS","micro met",35358,2021-08-24 15:00:00,2021-08-24 15:30:00,103.5,100.53,0.5,0.46996,0.10265,0.285661665888916,19.9977449205536,0.102649327701215,0.246258133335006,17.2393006241171,0.0388346453144521
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,678,"FoulumgårdD","2021-08-20","bLS","micro met",35359,2021-08-24 15:30:00,2021-08-24 16:00:00,104,101.03,0.5,0.4706,0.089452,0.286396644927967,20.0491971281823,0.102904415257527,0.246535401814091,17.2587108039954,0.0388203597566132
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,679,"FoulumgårdD","2021-08-20","bLS","micro met",35360,2021-08-24 16:00:00,2021-08-24 16:30:00,104.5,101.53,0.5,0.47128,0.095234,0.287133447756457,20.1007770101908,0.103159764016908,0.246812568298298,17.2781138437223,0.0388060794537779
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,680,"FoulumgårdD","2021-08-20","bLS","micro met",35361,2021-08-24 16:30:00,2021-08-24 17:00:00,105,102.03,0.5,0.47178,0.070244,0.287861784832361,20.1517642471895,0.101974473997331,0.247089632825146,17.2975097459243,0.0387918044040418
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,681,"FoulumgårdD","2021-08-20","bLS","micro met",35362,2021-08-24 17:00:00,2021-08-24 17:30:00,105.5,102.53,0.5,0.47229,0.071215,0.288581761174921,20.2021661910503,0.100803887721753,0.247366595432142,17.3168985132271,0.0387775346054866
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,682,"FoulumgårdD","2021-08-20","bLS","micro met",35363,2021-08-24 17:30:00,2021-08-24 18:00:00,106,103.03,0.5,0.47274,0.064029,0.289278657297195,20.2509524040902,0.0975724260796511,0.247643456156777,17.3362801482552,0.0387632700561511
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,683,"FoulumgårdD","2021-08-20","bLS","micro met",35364,2021-08-24 18:00:00,2021-08-24 18:30:00,106.5,103.53,0.5,0.47314,0.054797,0.289953233965699,20.2981761437687,0.0944474793571572,0.247920215036529,17.3556546536322,0.0387490107541169
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,684,"FoulumgårdD","2021-08-20","bLS","micro met",35365,2021-08-24 18:30:00,2021-08-24 19:00:00,107,104.03,0.5,0.47349,0.049174,0.290603938934149,20.3437287450851,0.0911052026327894,0.248196872108863,17.3750220319809,0.0387347566974512
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,685,"FoulumgårdD","2021-08-20","bLS","micro met",35366,2021-08-24 19:00:00,2021-08-24 19:30:00,107.5,104.53,0.5,0.47371,0.030619,0.29123163716815,20.3876707599564,0.0878840297424404,0.248473427411229,17.3943822859231,0.0387205078842214
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,686,"FoulumgårdD","2021-08-20","bLS","micro met",35367,2021-08-24 19:30:00,2021-08-24 20:00:00,108,105.03,0.5,0.4739,0.027606,0.291839288877228,20.4302094178504,0.0850773157880411,0.248749880981063,17.4137354180793,0.0387062643125091
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,687,"FoulumgårdD","2021-08-20","bLS","micro met",35368,2021-08-24 20:00:00,2021-08-24 20:30:00,108.5,105.53,0.5,0.47406,0.022163,0.292427550217935,20.4713906530065,0.0823624703123187,0.249026232855789,17.4330814310695,0.0386920259803816
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,688,"FoulumgårdD","2021-08-20","bLS","micro met",35369,2021-08-24 20:30:00,2021-08-24 21:00:00,109,106.03,0.5,0.47419,0.017822,0.293006116829005,20.5118932086145,0.0810051112159584,0.249302483072816,17.4524203275124,0.0386777928859061
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,689,"FoulumgårdD","2021-08-20","bLS","micro met",35370,2021-08-24 21:00:00,2021-08-24 21:30:00,109.5,106.53,0.5,0.47433,0.019175,0.293575155834259,20.5517287841773,0.0796711511256234,0.249578631669538,17.471752110026,0.0386635650271643
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,690,"FoulumgårdD","2021-08-20","bLS","micro met",35371,2021-08-24 21:30:00,2021-08-24 22:00:00,110,107.03,0.5,0.47452,0.027255,0.294144735049098,20.5916021771121,0.0797467858695455,0.249854678683339,17.4910767812271,0.0386493424022234
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,691,"FoulumgårdD","2021-08-20","bLS","micro met",35372,2021-08-24 22:00:00,2021-08-24 22:30:00,110.5,107.53,0.5,0.47475,0.032217,0.294714854179397,20.6315133668287,0.0798223794332102,0.250130624151585,17.5103943437317,0.038635125009165
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,692,"FoulumgårdD","2021-08-20","bLS","micro met",35373,2021-08-24 22:30:00,2021-08-24 23:00:00,111,108.03,0.5,0.47503,0.038471,0.295283514473426,20.6713224307122,0.0796181277669632,0.250406468111631,17.5297048001548,0.0386209128460564
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,693,"FoulumgårdD","2021-08-20","bLS","micro met",35374,2021-08-24 23:00:00,2021-08-24 23:30:00,111.5,108.53,0.5,0.47528,0.03561,0.295850720466933,20.7110296862877,0.0794145111509863,0.250682210600818,17.5490081531102,0.0386067059109791
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,694,"FoulumgårdD","2021-08-20","bLS","micro met",35375,2021-08-24 23:30:00,2021-08-25,112,109.03,0.5,0.47555,0.038255,0.29641449538733,20.7504967495901,0.0789341266047643,0.250957851656471,17.5683044052112,0.0385925042020006
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,695,"FoulumgårdD","2021-08-20","bLS","micro met",35376,2021-08-25,2021-08-25 00:30:00,112.5,109.53,0.5,0.47581,0.03568,0.296974862352287,20.7897252389719,0.0784569787635974,0.251233391315904,17.5875935590699,0.0385783077172164
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,696,"FoulumgårdD","2021-08-20","bLS","micro met",35377,2021-08-25 00:30:00,2021-08-25 01:00:00,113,110.03,0.5,0.47605,0.033397,0.297532822154067,20.8287852148954,0.0781199518471567,0.251508829616416,17.6068756172972,0.0385641164546939
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,697,"FoulumgårdD","2021-08-20","bLS","micro met",35378,2021-08-25 01:00:00,2021-08-25 01:30:00,113.5,110.53,0.5,0.47628,0.032672,0.298088386681181,20.8676775096161,0.077784589441265,0.251784166595293,17.6261505825035,0.0385499304125148
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,698,"FoulumgårdD","2021-08-20","bLS","micro met",35379,2021-08-25 01:30:00,2021-08-25 02:00:00,114,111.03,0.5,0.4765,0.031269,0.298647420484242,20.9068126709993,0.078270322766528,0.252059402289805,17.6454184572978,0.0385357495887462
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,699,"FoulumgårdD","2021-08-20","bLS","micro met",35380,2021-08-25 02:00:00,2021-08-25 02:30:00,114.5,111.53,0.5,0.47676,0.03539,0.299209942081487,20.9461919954145,0.0787586488304015,0.252334536737213,17.6646792442886,0.0385215739814839
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,700,"FoulumgårdD","2021-08-20","bLS","micro met",35381,2021-08-25 02:30:00,2021-08-25 03:00:00,115,112.03,0.5,0.477,0.034835,0.299778956467345,20.9860258474965,0.0796677041638674,0.252609569974759,17.683932946083,0.0385074035888096
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,701,"FoulumgårdD","2021-08-20","bLS","micro met",35382,2021-08-25 03:00:00,2021-08-25 03:30:00,115.5,112.53,0.5,0.47724,0.032497,0.30035453284033,21.0263190714873,0.0805864479817302,0.252884502039674,17.7031795652874,0.0384932384087904
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,702,"FoulumgårdD","2021-08-20","bLS","micro met",35383,2021-08-25 03:30:00,2021-08-25 04:00:00,116,113.03,0.5,0.47753,0.041258,0.300932670376347,21.0667915896962,0.0809450364177167,0.253159332969176,17.7224191045071,0.0384790784395221
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,703,"FoulumgårdD","2021-08-20","bLS","micro met",35384,2021-08-25 04:00:00,2021-08-25 04:30:00,116.5,113.53,0.5,0.47785,0.044788,0.3015133779447,21.1074440230187,0.0813048666450413,0.253434062800467,17.7416515663467,0.0384649236790864
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,704,"FoulumgårdD","2021-08-20","bLS","micro met",35385,2021-08-25 04:30:00,2021-08-25 05:00:00,117,114.03,0.5,0.4782,0.048823,0.30209360312564,21.1480626868104,0.0812373275834659,0.253708691570737,17.7608769534095,0.0384507741255504
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,705,"FoulumgårdD","2021-08-20","bLS","micro met",35386,2021-08-25 05:00:00,2021-08-25 05:30:00,117.5,114.53,0.5,0.47846,0.036748,0.302673346319882,21.1886476091233,0.0811698446257765,0.253983219317163,17.780095268298,0.0384366297770242
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,706,"FoulumgårdD","2021-08-20","bLS","micro met",35387,2021-08-25 05:30:00,2021-08-25 06:00:00,118,115.03,0.5,0.47869,0.032457,0.303255664136617,21.2294127678839,0.0815303175210431,0.254257646076905,17.7993065136138,0.0384224906315893
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,707,"FoulumgårdD","2021-08-20","bLS","micro met",35388,2021-08-25 06:00:00,2021-08-25 06:30:00,118.5,115.53,0.5,0.47898,0.040599,0.30384056543728,21.2703587834368,0.0818920311058235,0.254531971887114,17.8185106919574,0.038408356687313
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,708,"FoulumgårdD","2021-08-20","bLS","micro met",35389,2021-08-25 06:30:00,2021-08-25 07:00:00,119,116.03,0.5,0.4793,0.043955,0.304432195542276,21.311775848937,0.0828341310005385,0.254806196784923,17.8377078059286,0.0383942279422911
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,709,"FoulumgårdD","2021-08-20","bLS","micro met",35390,2021-08-25 07:00:00,2021-08-25 07:30:00,119.5,116.53,0.5,0.47963,0.04646,0.305030625610993,21.3536689458976,0.0837861939210995,0.255080320807455,17.8568978581259,0.0383801043946193
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,710,"FoulumgårdD","2021-08-20","bLS","micro met",35391,2021-08-25 07:30:00,2021-08-25 08:00:00,120,117.03,0.5,0.47994,0.044004,0.305630642030329,21.3956730953332,0.0840082988712538,0.255354343991816,17.8760808511471,0.0383659860423791
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,711,"FoulumgårdD","2021-08-20","bLS","micro met",35392,2021-08-25 08:00:00,2021-08-25 08:30:00,120.5,117.53,0.5,0.48026,0.044883,0.306232247181771,21.4377884639599,0.0842307372533782,0.2556282663751,17.8952567875889,0.038351872883652
